symbol,date,time,open,high,low,close,volume
AAPL,2026-02-09,09:40:00,274.33,274.65,273.82,273.96,188942
AAPL,2026-02-09,09:41:00,273.94,274.695,273.88,274.263,104973
AAPL,2026-02-09,09:42:00,274.26,274.4,273.94,274.36,143169
AAPL,2026-02-09,09:43:00,274.32,274.79,274.192,274.27,178380
AAPL,2026-02-09,09:44:00,274.275,274.42,274.085,274.3114,133950
AAPL,2026-02-09,09:45:00,274.35,274.94,273.88,273.925,283504
AAPL,2026-02-09,09:46:00,273.94,274.38,273.94,274.35,124408
AAPL,2026-02-09,09:47:00,274.36,274.77,273.73,274.38,286591
AAPL,2026-02-09,09:48:00,274.38,274.5,273.74,273.93,143737
AAPL,2026-02-09,09:49:00,273.89,274.03,273.47,273.635,173732
AAPL,2026-02-09,09:50:00,273.64,274.04,273.42,273.49,158485
AAPL,2026-02-09,09:51:00,273.54,274,273.47,273.95,215892
AAPL,2026-02-09,09:52:00,273.95,274.04,273.16,273.28,163023
AAPL,2026-02-09,09:53:00,273.275,273.88,273.24,273.7,110998
AAPL,2026-02-09,09:54:00,273.63,274.4575,273.61,274.4575,116671
AAPL,2026-02-09,09:55:00,274.47,274.7799,274.3,274.335,136043
AAPL,2026-02-09,09:56:00,274.33,274.53,274.14,274.515,108917
AAPL,2026-02-09,09:57:00,274.515,274.515,274.03,274.165,65023
AAPL,2026-02-09,09:58:00,274.14,274.21,273.68,273.695,148250
AAPL,2026-02-09,09:59:00,273.7,274.06,273.6,273.96,117176
AAPL,2026-02-10,09:30:00,274.885,275.31,273.3,273.435,723654
AAPL,2026-02-10,09:31:00,273.3801,274.54,273.3,274.4,206281
AAPL,2026-02-10,09:32:00,274.4,274.8,274.26,274.51,111618
AAPL,2026-02-10,09:33:00,274.48,274.75,274,274.065,134568
AAPL,2026-02-10,09:34:00,274.0855,274.74,273.99,274.27,133805
AAPL,2026-02-10,09:35:00,274.24,274.415,273.91,273.97,148625
AAPL,2026-02-10,09:36:00,273.9659,274.22,273.61,273.8931,126234
AAPL,2026-02-10,09:37:00,273.93,274.24,273.75,274.2,113672
AAPL,2026-02-10,09:38:00,274.2,274.2499,273.71,273.87,95116
AAPL,2026-02-10,09:39:00,273.89,274.74,273.89,274.375,151847
AAPL,2026-02-10,09:40:00,274.39,274.7,274.34,274.545,111605
AAPL,2026-02-10,09:41:00,274.54,274.73,274.2049,274.26,118731
AAPL,2026-02-10,09:42:00,274.285,274.55,274.08,274.22,98699
AAPL,2026-02-10,09:43:00,274.22,274.33,273.99,274.315,114282
AAPL,2026-02-10,09:44:00,274.3,274.43,274.1611,274.195,87645
AAPL,2026-02-10,09:45:00,274.21,274.34,274.03,274.08,67051
AAPL,2026-02-10,09:46:00,274.1,274.1,273.71,273.81,139660
AAPL,2026-02-10,09:47:00,273.83,274.08,273.765,273.77,113659
AAPL,2026-02-10,09:48:00,273.75,273.76,273.37,273.48,109192
AAPL,2026-02-10,09:49:00,273.447,273.57,273.3501,273.45,81397
AAPL,2026-02-10,09:50:00,273.43,273.73,273.21,273.55,133633
AAPL,2026-02-10,09:51:00,273.55,273.595,273.26,273.26,93878
AAPL,2026-02-10,09:52:00,273.235,273.83,273.23,273.83,70979
AAPL,2026-02-10,09:53:00,273.835,273.95,273.55,273.95,67504
AAPL,2026-02-10,09:54:00,273.94,274.55,273.93,274.43,120775
AAPL,2026-02-10,09:55:00,274.41,274.65,274.38,274.51,81826
AAPL,2026-02-10,09:56:00,274.5,274.5599,274.19,274.45,97244
AAPL,2026-02-10,09:57:00,274.45,274.46,274.3,274.33,41663
AAPL,2026-02-10,09:58:00,274.34,274.95,274.31,274.89,108512
AAPL,2026-02-10,09:59:00,274.91,274.94,274.58,274.76,101275
AAPL,2026-02-11,09:30:00,274.695,276.3699,274.695,276.13,824361
AAPL,2026-02-11,09:31:00,276.12,276.82,276,276.64,252551
AAPL,2026-02-11,09:32:00,276.635,276.83,275.24,275.315,172201
AAPL,2026-02-11,09:33:00,275.29,275.53,274.87,274.995,157641
AAPL,2026-02-11,09:34:00,274.95,275.14,274.61,274.84,168046
AAPL,2026-02-11,09:35:00,274.81,275.28,274.75,275.02,177270
AAPL,2026-02-11,09:36:00,274.98,275.17,274.45,275.091,131792
AAPL,2026-02-11,09:37:00,275.13,275.91,275.0201,275.75,184767
AAPL,2026-02-11,09:38:00,275.75,275.82,275.17,275.59,128171
AAPL,2026-02-11,09:39:00,275.565,275.72,275.37,275.51,77017
AAPL,2026-02-11,09:40:00,275.51,275.94,275.46,275.76,110287
AAPL,2026-02-11,09:41:00,275.79,276.46,275.76,276.2399,237868
AAPL,2026-02-11,09:42:00,276.19,276.19,275.53,275.85,105598
AAPL,2026-02-11,09:43:00,275.835,276,275.495,275.5999,94518
AAPL,2026-02-11,09:44:00,275.57,275.71,275.34,275.59,102318
AAPL,2026-02-11,09:45:00,275.59,276.105,275.54,276.065,159670
AAPL,2026-02-11,09:46:00,276.06,276.3,275.97,276.0542,139941
AAPL,2026-02-11,09:47:00,276.065,276.34,275.685,276.3,180777
AAPL,2026-02-11,09:48:00,276.32,276.4586,276.1,276.44,176337
AAPL,2026-02-11,09:49:00,276.44,276.47,275.99,276.25,126987
AAPL,2026-02-11,09:50:00,276.26,276.38,275.99,276.23,125750
AAPL,2026-02-11,09:51:00,276.25,276.45,276,276.39,117673
AAPL,2026-02-11,09:52:00,276.36,276.8,276.25,276.765,195405
AAPL,2026-02-11,09:53:00,276.7625,277,276.5925,276.955,211650
AAPL,2026-02-11,09:54:00,276.9522,277.34,276.9,277.27,232690
AAPL,2026-02-11,09:55:00,277.23,277.44,276.54,276.63,143772
AAPL,2026-02-11,09:56:00,276.585,276.64,276.21,276.25,96636
AAPL,2026-02-11,09:57:00,276.25,276.77,275.99,276.685,190170
AAPL,2026-02-11,09:58:00,276.7,276.73,276.15,276.2301,87396
AAPL,2026-02-11,09:59:00,276.266,276.42,276.195,276.4,75987
AAPL,2026-02-12,09:30:00,275.59,275.72,274.15,274.355,985233
AAPL,2026-02-12,09:31:00,274.39,274.4,272.71,272.8245,260832
AAPL,2026-02-12,09:32:00,272.8263,273.03,272.13,272.87,302483
AAPL,2026-02-12,09:33:00,272.825,273.11,272.28,272.38,226642
AAPL,2026-02-12,09:34:00,272.3618,272.67,272.03,272.5501,182835
AAPL,2026-02-12,09:35:00,272.5701,273.4075,272.54,272.88,190980
AAPL,2026-02-12,09:36:00,272.97,273.64,272.55,273.4501,249546
AAPL,2026-02-12,09:37:00,273.5,273.66,273.11,273.2,139814
AAPL,2026-02-12,09:38:00,273.18,273.55,273.11,273.33,132599
AAPL,2026-02-12,09:39:00,273.28,273.315,272.64,272.87,164832
AAPL,2026-02-12,09:40:00,272.86,273.34,272.76,273.25,163964
AAPL,2026-02-12,09:41:00,273.21,273.27,272.6,272.73,186447
AAPL,2026-02-12,09:42:00,272.72,272.97,272.37,272.96,158450
AAPL,2026-02-12,09:43:00,272.92,273,272.46,272.485,104658
AAPL,2026-02-12,09:44:00,272.48,272.53,271.91,272.04,312963
AAPL,2026-02-12,09:45:00,272,272.2,271.6456,271.68,199381
AAPL,2026-02-12,09:46:00,271.64,272.13,271.55,272.105,227171
AAPL,2026-02-12,09:47:00,272.105,272.8925,272.0545,272.88,251820
AAPL,2026-02-12,09:48:00,272.89,272.925,272.45,272.68,137192
AAPL,2026-02-12,09:49:00,272.7,272.7295,271.92,272.08,118565
AAPL,2026-02-12,09:50:00,272.1,272.86,271.81,272.76,136086
AAPL,2026-02-12,09:51:00,272.74,273,272.54,272.725,121136
AAPL,2026-02-12,09:52:00,272.73,272.75,272.3573,272.61,85921
AAPL,2026-02-12,09:53:00,272.58,272.78,272.54,272.63,76469
AAPL,2026-02-12,09:54:00,272.62,272.92,272.37,272.83,87895
AAPL,2026-02-12,09:55:00,272.815,272.815,272.325,272.41,116082
AAPL,2026-02-12,09:56:00,272.42,272.61,272.36,272.51,87673
AAPL,2026-02-12,09:57:00,272.51,272.51,272.15,272.2699,84264
AAPL,2026-02-12,09:58:00,272.225,272.47,272.19,272.365,88234
AAPL,2026-02-12,09:59:00,272.35,272.39,271.92,272.16,145165
AAPL,2026-02-13,09:30:00,262.01,262.23,261.04,261.5,954419
AAPL,2026-02-13,09:31:00,261.44,261.51,260.24,260.3598,402168
AAPL,2026-02-13,09:32:00,260.28,261.4,259.65,260.785,472428
AAPL,2026-02-13,09:33:00,260.825,261.3599,259.5601,259.9599,239440
AAPL,2026-02-13,09:34:00,259.89,260.15,258.8,259.3,297757
AAPL,2026-02-13,09:35:00,259.34,259.89,259.12,259.19,231543
AAPL,2026-02-13,09:36:00,259.17,259.51,258.8,259.19,272308
AAPL,2026-02-13,09:37:00,259.29,260.26,259.02,259.02,201344
AAPL,2026-02-13,09:38:00,259.06,259.73,259.06,259.59,160568
AAPL,2026-02-13,09:39:00,259.625,259.75,259.15,259.385,169132
AAPL,2026-02-13,09:40:00,259.35,259.88,259.02,259.42,176930
AAPL,2026-02-13,09:41:00,259.42,260.06,259.39,259.88,169441
AAPL,2026-02-13,09:42:00,259.9,260.17,259.62,260.13,154435
AAPL,2026-02-13,09:43:00,260.13,260.19,259.09,259.24,245584
AAPL,2026-02-13,09:44:00,259.235,259.85,259.15,259.52,146313
AAPL,2026-02-13,09:45:00,259.51,260.18,259.4,260.055,174030
AAPL,2026-02-13,09:46:00,260.05,260.52,259.76,260.36,229903
AAPL,2026-02-13,09:47:00,260.35,260.58,259.83,260.38,151201
AAPL,2026-02-13,09:48:00,260.43,260.98,260.28,260.3099,136098
AAPL,2026-02-13,09:49:00,260.26,260.605,260.1701,260.275,140569
AAPL,2026-02-13,09:50:00,260.27,260.3267,259.2121,259.36,206254
AAPL,2026-02-13,09:51:00,259.29,259.4,258.84,258.93,172259
AAPL,2026-02-13,09:52:00,258.95,259.24,258.82,259.21,115620
AAPL,2026-02-13,09:53:00,259.26,259.8199,259.11,259.525,110901
AAPL,2026-02-13,09:54:00,259.52,259.75,259.2201,259.5,149799
AAPL,2026-02-13,09:55:00,259.52,259.81,259.4,259.71,147535
AAPL,2026-02-13,09:56:00,259.7175,259.76,259.21,259.289,103756
AAPL,2026-02-13,09:57:00,259.26,259.57,259.11,259.11,117911
AAPL,2026-02-13,09:58:00,259.16,259.66,259.1,259.44,96521
AAPL,2026-02-13,09:59:00,259.45,259.5,259.23,259.33,99054
AAPL,2026-02-17,09:30:00,258.05,258.18,255.54,256.44,1487077.0
AAPL,2026-02-17,09:31:00,256.455,258,256.18,257.98,509775
AAPL,2026-02-17,09:32:00,257.9,258.39,257.7601,258.085,380046
AAPL,2026-02-17,09:33:00,258.1,259,257.61,258.79,286363
AAPL,2026-02-17,09:34:00,258.76,259.49,258.7,258.7,333013
AAPL,2026-02-17,09:35:00,258.7,259.27,258.085,258.98,253137
AAPL,2026-02-17,09:36:00,259.035,259.58,258.91,259.49,212317
AAPL,2026-02-17,09:37:00,259.52,259.67,259.2,259.39,170582
AAPL,2026-02-17,09:38:00,259.37,259.59,259.1201,259.24,149001
AAPL,2026-02-17,09:39:00,259.275,259.64,258.66,259.005,195931
AAPL,2026-02-17,09:40:00,259.06,259.2101,258.65,258.84,123259
AAPL,2026-02-17,09:41:00,258.84,259.25,258.77,259.25,145525
AAPL,2026-02-17,09:42:00,259.24,259.66,259.15,259.62,168936
AAPL,2026-02-17,09:43:00,259.55,259.56,259.19,259.295,115919
AAPL,2026-02-17,09:44:00,259.29,259.64,258.7,258.96,183815
AAPL,2026-02-17,09:45:00,258.94,259.04,258.56,258.635,104410
AAPL,2026-02-17,09:46:00,258.65,259.47,258.38,259.45,219507
AAPL,2026-02-17,09:47:00,259.44,259.72,259.38,259.425,269972
AAPL,2026-02-17,09:48:00,259.46,259.545,258.91,259.3,148847
AAPL,2026-02-17,09:49:00,259.31,259.36,258.93,259.29,97601
AAPL,2026-02-17,09:50:00,259.3,259.64,259.11,259.455,177956
AAPL,2026-02-17,09:51:00,259.455,259.59,258.89,258.95,83508
AAPL,2026-02-17,09:52:00,258.94,259.249,258.93,259.06,78218
AAPL,2026-02-17,09:53:00,259.05,259.16,258.52,258.65,106121
AAPL,2026-02-17,09:54:00,258.62,259.2358,258.61,259.0999,85013
AAPL,2026-02-17,09:55:00,259.1,259.1,258.4,258.66,99477
AAPL,2026-02-17,09:56:00,258.64,258.91,258.15,258.8,174812
AAPL,2026-02-17,09:57:00,258.8,259.02,258.72,258.945,131725
AAPL,2026-02-17,09:58:00,258.935,258.9699,258.555,258.6,73088
AAPL,2026-02-17,09:59:00,258.55,258.7,258.29,258.6,105769
AAPL,2026-02-18,09:30:00,263.6,264.92,263.06,264.57,1013350.0
AAPL,2026-02-18,09:31:00,264.57,264.685,263.26,263.445,219784
AAPL,2026-02-18,09:32:00,263.428,264.02,263.03,263.595,196360
AAPL,2026-02-18,09:33:00,263.595,263.84,262.72,262.77,189270
AAPL,2026-02-18,09:34:00,262.7476,263.6699,262.72,263.47,158697
AAPL,2026-02-18,09:35:00,263.53,263.53,262.795,262.97,149870
AAPL,2026-02-18,09:36:00,263.005,263.55,262.83,262.835,140357
AAPL,2026-02-18,09:37:00,262.77,263.36,262.72,262.77,180252
AAPL,2026-02-18,09:38:00,262.82,264.47,262.73,264.25,242664
AAPL,2026-02-18,09:39:00,264.16,264.23,263.785,263.995,84956
AAPL,2026-02-18,09:40:00,263.97,264.0111,263.48,263.695,56149
AAPL,2026-02-18,09:41:00,263.695,264.0946,263.53,263.68,88965
AAPL,2026-02-18,09:42:00,263.67,263.67,263.05,263.29,78171
AAPL,2026-02-18,09:43:00,263.27,263.67,263.02,263.11,74995
AAPL,2026-02-18,09:44:00,263.055,263.41,262.86,263.395,131078
AAPL,2026-02-18,09:45:00,263.42,263.51,262.93,263.26,123728
AAPL,2026-02-18,09:46:00,263.22,263.25,262.45,262.66,133292
AAPL,2026-02-18,09:47:00,262.66,263.2,262.6,263.1676,97717
AAPL,2026-02-18,09:48:00,263.2283,263.25,262.72,263.01,125591
AAPL,2026-02-18,09:49:00,263.03,263.3799,262.845,262.845,71739
AAPL,2026-02-18,09:50:00,262.86,263.1099,262.76,262.83,108576
AAPL,2026-02-18,09:51:00,262.81,262.955,262.52,262.73,124078
AAPL,2026-02-18,09:52:00,262.76,263.46,262.71,263.33,69871
AAPL,2026-02-18,09:53:00,263.31,263.64,263.135,263.48,101108
AAPL,2026-02-18,09:54:00,263.47,263.97,263.47,263.905,78830
AAPL,2026-02-18,09:55:00,263.88,264.11,263.69,264.02,107728
AAPL,2026-02-18,09:56:00,264.03,264.0499,263.89,264,55984
AAPL,2026-02-18,09:57:00,263.9892,264.42,263.92,264.41,87403
AAPL,2026-02-18,09:58:00,264.415,264.56,264.2799,264.45,120998
AAPL,2026-02-18,09:59:00,264.45,264.4601,264.09,264.16,114631
AAPL,2026-02-19,09:30:00,262.6,263.76,262.36,263.61,692662
AAPL,2026-02-19,09:31:00,263.59,264.1,263.3,263.52,157279
AAPL,2026-02-19,09:32:00,263.545,263.97,263.21,263.55,66799
AAPL,2026-02-19,09:33:00,263.59,264.3191,263.565,264.08,88525
AAPL,2026-02-19,09:34:00,264.11,264.11,263.435,263.435,67857
AAPL,2026-02-19,09:35:00,263.41,263.83,263.22,263.53,104338
AAPL,2026-02-19,09:36:00,263.53,263.555,262.72,262.7805,126113
AAPL,2026-02-19,09:37:00,262.8,262.96,262.29,262.29,164720
AAPL,2026-02-19,09:38:00,262.315,262.9082,262.315,262.8558,94815
AAPL,2026-02-19,09:39:00,262.85,262.91,262.665,262.76,77718
AAPL,2026-02-19,09:40:00,262.7914,263.25,262.52,263.25,84397
AAPL,2026-02-19,09:41:00,263.24,263.35,262.84,262.945,62518
AAPL,2026-02-19,09:42:00,262.93,263.325,262.88,263.28,88360
AAPL,2026-02-19,09:43:00,263.33,263.51,263.1,263.26,143855
AAPL,2026-02-19,09:44:00,263.23,263.74,263.23,263.72,77922
AAPL,2026-02-19,09:45:00,263.725,263.74,263.3,263.46,111724
AAPL,2026-02-19,09:46:00,263.47,263.61,263.33,263.515,64012
AAPL,2026-02-19,09:47:00,263.51,264.04,263.475,263.904,56799
AAPL,2026-02-19,09:48:00,263.93,264.08,263.8,263.94,79105
AAPL,2026-02-19,09:49:00,263.96,264.08,263.73,263.91,55114
AAPL,2026-02-19,09:50:00,263.92,264.06,263.75,263.815,64952
AAPL,2026-02-19,09:51:00,263.82,264.09,263.74,263.981,65843
AAPL,2026-02-19,09:52:00,263.955,264.11,263.81,263.91,66036
AAPL,2026-02-19,09:53:00,263.92,264.3365,263.92,264.2901,40336
AAPL,2026-02-19,09:54:00,264.315,264.35,264.13,264.14,69073
AAPL,2026-02-19,09:55:00,264.14,264.2,263.87,264.03,77697
AAPL,2026-02-19,09:56:00,264.05,264.15,263.8552,263.94,49321
AAPL,2026-02-19,09:57:00,263.94,264.25,263.8801,264.18,52128
AAPL,2026-02-19,09:58:00,264.165,264.18,263.84,263.92,58047
AAPL,2026-02-19,09:59:00,263.935,263.95,263.63,263.78,63370
AAPL,2026-02-20,09:30:00,258.97,259.18,258.16,258.75,2363718.0
AAPL,2026-02-20,09:31:00,258.73,259.16,258.37,258.67,128562
AAPL,2026-02-20,09:32:00,258.75,259.4399,258.69,259.05,120057
AAPL,2026-02-20,09:33:00,259.035,259.44,258.83,259.06,70999
AAPL,2026-02-20,09:34:00,259.11,259.28,258.94,259.085,67454
AAPL,2026-02-20,09:35:00,259.09,259.2499,258.8,259.15,127696
AAPL,2026-02-20,09:36:00,259.1164,259.89,259.11,259.725,150161
AAPL,2026-02-20,09:37:00,259.74,259.96,259.64,259.81,107266
AAPL,2026-02-20,09:38:00,259.775,259.9,259.51,259.56,67134
AAPL,2026-02-20,09:39:00,259.56,259.8065,259.32,259.8065,72867
AAPL,2026-02-20,09:40:00,259.85,260.25,259.77,260.16,112755
AAPL,2026-02-20,09:41:00,260.13,260.13,259.6,259.63,77286
AAPL,2026-02-20,09:42:00,259.6385,260.14,259.4801,259.9501,139848
AAPL,2026-02-20,09:43:00,260.04,260.045,259.48,259.48,83200
AAPL,2026-02-20,09:44:00,259.5,259.9399,259.4711,259.8989,82935
AAPL,2026-02-20,09:45:00,259.88,259.935,259.39,259.4624,86573
AAPL,2026-02-20,09:46:00,259.45,259.7,259.32,259.59,100538
AAPL,2026-02-20,09:47:00,259.6,259.79,259.3901,259.49,92369
AAPL,2026-02-20,09:48:00,259.49,259.59,259.442,259.4914,68881
AAPL,2026-02-20,09:49:00,259.49,259.52,259.22,259.26,71550
AAPL,2026-02-20,09:50:00,259.285,259.4,258.86,259.085,114635
AAPL,2026-02-20,09:51:00,259.07,259.17,258.81,258.845,104372
AAPL,2026-02-20,09:52:00,258.84,259.2827,258.835,259.02,148935
AAPL,2026-02-20,09:53:00,259,259.29,258.86,259.01,98473
AAPL,2026-02-20,09:54:00,259.05,259.16,258.73,258.73,101904
AAPL,2026-02-20,09:55:00,258.755,258.84,258.5,258.79,98156
AAPL,2026-02-20,09:56:00,258.775,259.0238,258.68,259.0083,94762
AAPL,2026-02-20,09:57:00,259,259.35,258.831,259.345,72817
AAPL,2026-02-20,09:58:00,259.321,259.64,259.31,259.5938,74805
AAPL,2026-02-20,09:59:00,259.58,259.9,259.46,259.6,99024
AAPL,2026-02-23,09:30:00,263.49,266.1,263.381,266.06,932074.445408
AAPL,2026-02-23,09:31:00,266.01,266.53,265.62,266.52,184847.161055
AAPL,2026-02-23,09:32:00,266.5,266.8599,266.18,266.63,286083.693363
AAPL,2026-02-23,09:33:00,266.59,266.73,265.61,265.89,171146.543462
AAPL,2026-02-23,09:34:00,265.89,265.95,265.28,265.385,114968.836809
AAPL,2026-02-23,09:35:00,265.44,266.45,265.4311,266.255,142110.645238
AAPL,2026-02-23,09:36:00,266.21,266.27,265.65,265.98,140584.588618
AAPL,2026-02-23,09:37:00,265.93,266.3,265.82,266.3,112337.404473
AAPL,2026-02-23,09:38:00,266.27,266.5,265.96,266.12,110318.892239
AAPL,2026-02-23,09:39:00,266.125,266.25,265.64,265.85,130921.982266
AAPL,2026-02-23,09:40:00,265.8209,265.83,265.03,265.075,116605.157403
AAPL,2026-02-23,09:41:00,265.03,265.21,264.8066,264.95,108069.533732
AAPL,2026-02-23,09:42:00,264.89,264.95,264.51,264.735,111600.658781
AAPL,2026-02-23,09:43:00,264.71,264.74,264.3601,264.47,78545.055458
AAPL,2026-02-23,09:44:00,264.455,264.57,264.26,264.3951,111096.463819
AAPL,2026-02-23,09:45:00,264.44,264.54,264.2,264.39,140129.429758
AAPL,2026-02-23,09:46:00,264.38,264.82,264.28,264.8072,74726.62901
AAPL,2026-02-23,09:47:00,264.78,265.13,264.58,264.8205,139493.656215
AAPL,2026-02-23,09:48:00,264.8,264.94,264.6301,264.805,67674.809824
AAPL,2026-02-23,09:49:00,264.83,264.945,264.63,264.71,81793.207775
AAPL,2026-02-23,09:50:00,264.68,265.13,264.68,264.96,61368.630114
AAPL,2026-02-23,09:51:00,264.99,265.09,264.715,264.74,73267.397157
AAPL,2026-02-23,09:52:00,264.7416,264.93,264.6,264.715,93158.498829
AAPL,2026-02-23,09:53:00,264.67,264.85,264.3,264.42,57365.730942
AAPL,2026-02-23,09:54:00,264.4,264.705,264.4,264.65,58158.553108
AAPL,2026-02-23,09:55:00,264.6,264.74,264.53,264.65,47959.89805
AAPL,2026-02-23,09:56:00,264.62,264.68,264.29,264.39,54796.446767
AAPL,2026-02-23,09:57:00,264.395,264.67,264.3572,264.46,59596.726888
AAPL,2026-02-23,09:58:00,264.45,264.7,264.4,264.585,52262.900113
AAPL,2026-02-23,09:59:00,264.595,265.12,264.58,264.92,160047.868985
AAPL,2026-02-24,09:30:00,267.86,269.9,267.71,269.78,955587.565716
AAPL,2026-02-24,09:31:00,269.67,270.57,269.67,270.145,446782.96331
AAPL,2026-02-24,09:32:00,270.145,271.25,270.145,271.25,304363.128763
AAPL,2026-02-24,09:33:00,271.28,271.83,271.12,271.655,298863.628803
AAPL,2026-02-24,09:34:00,271.655,271.95,270.99,271.905,232890.015076
AAPL,2026-02-24,09:35:00,271.8701,271.93,270.69,271.3434,397797.910963
AAPL,2026-02-24,09:36:00,271.32,271.45,270.29,270.61,375160.296147
AAPL,2026-02-24,09:37:00,270.64,271.37,270.44,271.31,194942.086786
AAPL,2026-02-24,09:38:00,271.3117,271.78,271.2301,271.4,215907.79952
AAPL,2026-02-24,09:39:00,271.4,272.26,271.2,272.24,299633.532975
AAPL,2026-02-24,09:40:00,272.24,272.655,272.159,272.64,238890.220806
AAPL,2026-02-24,09:41:00,272.65,273.2199,272.55,273.2199,374328.910839
AAPL,2026-02-24,09:42:00,273.18,273.28,272.8,273.195,342166.715606
AAPL,2026-02-24,09:43:00,273.195,273.98,273.1,273.875,336452.408813
AAPL,2026-02-24,09:44:00,273.8501,274.24,273.65,274.195,334744.891126
AAPL,2026-02-24,09:45:00,274.2,274.27,273.88,274.075,257592.428795
AAPL,2026-02-24,09:46:00,274.1,274.22,273.63,274.1,242792.615546
AAPL,2026-02-24,09:47:00,274.06,274.5999,274.06,274.52,199974.611979
AAPL,2026-02-24,09:48:00,274.49,274.89,274.44,274.56,273070.389954
AAPL,2026-02-24,09:49:00,274.531,274.7,274.2,274.375,267331.268442
AAPL,2026-02-24,09:50:00,274.4,274.44,274.01,274.25,140043.452032
AAPL,2026-02-24,09:51:00,274.2401,274.3583,273.95,274.05,161736.235576
AAPL,2026-02-24,09:52:00,274.04,274.21,273.89,274.07,148526.500237
AAPL,2026-02-24,09:53:00,274.07,274.12,273.82,273.8997,164641.26353
AAPL,2026-02-24,09:54:00,273.9,274.49,273.84,274.435,128281.979529
AAPL,2026-02-24,09:55:00,274.445,274.445,274.05,274.07,125787.402277
AAPL,2026-02-24,09:56:00,274.1,274.145,273.67,273.67,134953.575676
AAPL,2026-02-24,09:57:00,273.65,274,273.65,273.775,163473.730592
AAPL,2026-02-24,09:58:00,273.77,274.0999,273.7,273.9,166375.912343
AAPL,2026-02-24,09:59:00,273.9,274.14,273.78,274.06,140725.441335
AAPL,2026-02-25,09:30:00,271.78,272.66,271.45,272.16,909702.526995
AAPL,2026-02-25,09:31:00,272.14,272.42,271.81,272.34,195904.826704
AAPL,2026-02-25,09:32:00,272.335,272.58,271.88,271.9216,184720.68041
AAPL,2026-02-25,09:33:00,271.9894,272,271.69,271.91,116899.420589
AAPL,2026-02-25,09:34:00,271.91,272.29,271.87,272.19,138348.811606
AAPL,2026-02-25,09:35:00,272.21,272.22,271.1,271.21,162922.81466
AAPL,2026-02-25,09:36:00,271.13,271.47,271.05,271.24,132012.722388
AAPL,2026-02-25,09:37:00,271.25,271.705,271.12,271.615,90411.654719
AAPL,2026-02-25,09:38:00,271.657,271.7199,271.3,271.55,107767.299627
AAPL,2026-02-25,09:39:00,271.57,271.77,271.36,271.3901,85627.265715
AAPL,2026-02-25,09:40:00,271.43,271.78,271.26,271.59,180086.817764
AAPL,2026-02-25,09:41:00,271.61,271.8,271.32,271.48,88913.9872
AAPL,2026-02-25,09:42:00,271.48,271.94,271.4401,271.84,92220.763066
AAPL,2026-02-25,09:43:00,271.84,272.63,271.84,272.47,138975.601396
AAPL,2026-02-25,09:44:00,272.47,272.52,272.15,272.23,69825.021935
AAPL,2026-02-25,09:45:00,272.26,272.98,272.26,272.91,187401.724122
AAPL,2026-02-25,09:46:00,272.92,273.48,272.87,273.37,216012.067147
AAPL,2026-02-25,09:47:00,273.33,273.5011,272.95,273.01,74590.05608
AAPL,2026-02-25,09:48:00,273.01,273.4551,272.925,273.4551,81024.255531
AAPL,2026-02-25,09:49:00,273.457,273.76,273.345,273.52,112890.561646
AAPL,2026-02-25,09:50:00,273.52,273.64,273.29,273.53,122336.874812
AAPL,2026-02-25,09:51:00,273.49,273.57,273.23,273.39,119234.13704
AAPL,2026-02-25,09:52:00,273.35,273.35,273,273.068,82420.641031
AAPL,2026-02-25,09:53:00,273.045,273.144,272.9401,273.13,64122.503022
AAPL,2026-02-25,09:54:00,273.12,273.35,273.07,273.2901,72050.142349
AAPL,2026-02-25,09:55:00,273.31,273.89,273.29,273.7099,146014.113361
AAPL,2026-02-25,09:56:00,273.65,273.695,273.25,273.37,81933.564809
AAPL,2026-02-25,09:57:00,273.35,273.77,273.3,273.755,70623.293352
AAPL,2026-02-25,09:58:00,273.77,273.88,273.63,273.7,75997.899585
AAPL,2026-02-25,09:59:00,273.68,274,273.52,273.93,184975.320416
AAPL,2026-02-26,09:30:00,274.945,276.11,274.54,274.73,973183.481409
AAPL,2026-02-26,09:31:00,274.76,275.4,274.5,275.3299,192018.658515
AAPL,2026-02-26,09:32:00,275.29,275.49,274.76,274.88,106019.97324
AAPL,2026-02-26,09:33:00,274.82,274.96,274.4,274.41,109602.160495
AAPL,2026-02-26,09:34:00,274.4006,275.1,274.4006,274.74,115294.496877
AAPL,2026-02-26,09:35:00,274.73,274.77,273.74,273.96,218933.698658
AAPL,2026-02-26,09:36:00,274.025,274.0417,273.2,273.241,161938.603936
AAPL,2026-02-26,09:37:00,273.26,273.73,273.2,273.6,82465.67701
AAPL,2026-02-26,09:38:00,273.555,273.9,273.28,273.758,100206.030805
AAPL,2026-02-26,09:39:00,273.79,274.0127,273.58,273.86,70459.79063
AAPL,2026-02-26,09:40:00,273.86,274.18,273.685,273.86,175810.833796
AAPL,2026-02-26,09:41:00,273.83,274.16,273.65,274.145,84195.195915
AAPL,2026-02-26,09:42:00,274.14,274.32,274.01,274.11,133168.637646
AAPL,2026-02-26,09:43:00,274.09,274.55,273.95,274.44,148516.422593
AAPL,2026-02-26,09:44:00,274.5,274.77,274.04,274.51,143122.394392
AAPL,2026-02-26,09:45:00,274.53,274.77,274.45,274.54,140440.564303
